"nfc_id","date_of_charge","time_of_charge","service_id"
"1389","2021-03-24","22:18:21","4"
"1389","2021-03-25","19:11:08","4"
"1389","2021-03-25","22:47:14","4"
"1389","2021-03-26","21:03:18","4"
"1389","2021-03-27","10:05:16","4"
"1389","2021-03-27","11:41:08","4"
"1389","2021-03-27","18:21:29","4"
"1390","2021-07-20","12:45:29","6"
"1390","2021-07-20","14:26:57","6"
"1390","2021-07-20","23:07:16","6"
"1390","2021-07-21","17:06:15","6"
"1390","2021-07-21","23:30:56","6"
"1390","2021-07-21","23:53:13","6"
"1390","2021-07-23","18:18:29","6"
"1390","2021-07-23","19:13:04","6"
"1390","2021-07-23","22:06:27","6"
"1390","2021-07-24","13:45:43","6"
"1392","2020-04-26","12:27:29","6"
"1392","2020-04-26","16:18:30","6"
"1392","2020-04-26","16:32:15","6"
"1392","2020-04-27","23:26:11","6"
"1392","2020-04-28","10:17:18","6"
"1392","2020-04-28","18:00:39","6"
"1392","2020-05-01","14:01:23","6"
"1392","2020-05-01","21:31:45","6"
"1392","2020-05-02","16:49:32","6"
"1392","2020-05-02","19:16:18","6"
"1393","2020-02-20","17:54:16","1"
"1393","2020-02-20","18:06:20","1"
"1393","2020-02-20","18:18:12","1"
"1393","2020-02-21","19:54:22","1"
"1393","2020-02-22","19:36:39","1"
"1393","2020-02-22","20:10:02","1"
"1393","2020-02-23","13:20:31","1"
"1393","2020-02-23","18:21:03","1"
"1393","2020-02-24","14:17:31","1"
"1393","2020-02-24","21:50:49","1"
"1394","2021-01-15","17:29:09","4"
"1394","2021-01-15","23:05:30","4"
"1394","2021-01-16","12:25:37","4"
"1394","2021-01-16","13:37:26","4"
"1394","2021-01-17","20:45:46","4"
"1394","2021-01-18","11:42:09","4"
"1394","2021-01-18","12:01:41","4"
"1394","2021-01-18","19:42:16","4"
"1394","2021-01-19","20:16:12","4"
"1394","2021-01-19","22:51:40","4"
"1394","2021-06-20","16:47:44","6"
"1394","2021-06-21","13:14:41","6"
"1394","2021-06-21","22:44:25","6"
"1394","2021-06-21","23:58:50","6"
"1394","2021-06-23","10:14:19","6"
"1394","2021-06-23","12:26:09","6"
"1394","2021-06-23","22:42:01","6"
"1394","2021-06-23","22:43:18","6"
"1394","2021-06-24","18:28:36","6"
"1394","2021-06-24","20:03:16","6"
"1398","2020-07-24","10:03:45","4"
"1398","2020-07-24","10:31:25","4"
"1398","2020-07-24","22:07:17","4"
"1398","2020-07-25","12:38:44","4"
"1398","2020-07-25","19:02:10","4"
"1398","2020-07-25","20:22:46","4"
"1398","2020-07-26","22:47:37","4"
"1398","2020-07-27","10:43:36","4"
"1398","2020-07-27","15:53:45","4"
"1398","2020-07-28","17:43:09","4"
"1398","2020-11-07","13:15:22","1"
"1398","2020-11-07","15:57:45","1"
"1398","2020-11-07","23:07:25","1"
"1398","2020-11-08","18:37:35","1"
"1398","2020-11-09","11:28:45","1"
"1398","2020-11-09","17:15:44","1"
"1398","2020-11-09","23:21:08","1"
"1398","2020-11-10","22:57:51","1"
"1398","2020-11-11","13:04:25","1"
"1398","2020-11-11","22:48:23","1"
"1399","2021-03-25","10:00:37","1"
"1399","2021-03-25","15:55:49","1"
"1399","2021-03-25","16:19:54","1"
"1399","2021-03-26","11:07:28","1"
"1399","2021-03-26","17:27:07","1"
"1399","2021-03-26","23:36:00","1"
"1399","2021-03-28","11:28:50","1"
"1399","2021-03-28","22:42:57","1"
"1399","2021-04-01","12:46:17","1"
"1399","2021-04-01","19:08:39","1"
"1399","2021-06-12","21:08:10","5"
"1399","2021-06-13","10:23:23","5"
"1399","2021-06-13","16:23:26","5"
"1399","2021-06-15","11:04:06","5"
"1403","2020-03-11","11:24:28","5"
"1403","2020-03-12","17:41:22","5"
"1403","2020-03-13","14:44:03","5"
"1403","2020-03-14","11:39:30","5"
"1405","2020-07-14","11:02:04","6"
"1405","2020-07-14","13:35:53","6"
"1405","2020-07-16","13:25:20","6"
"1405","2020-07-16","14:35:52","6"
"1405","2020-07-16","16:13:03","6"
"1405","2020-07-16","20:47:14","6"
"1405","2020-07-17","16:15:45","6"
"1405","2020-07-17","16:44:32","6"
"1405","2020-07-18","10:15:11","6"
"1405","2020-07-18","21:14:22","6"
"1411","2021-03-22","16:42:48","6"
"1411","2021-03-23","23:18:12","6"
"1411","2021-03-24","21:56:52","6"
"1411","2021-03-24","22:58:29","6"
"1411","2021-03-25","18:25:21","6"
"1411","2021-03-25","20:20:25","6"
"1411","2021-03-26","18:38:51","6"
"1411","2021-03-26","20:32:19","6"
"1411","2021-03-26","21:04:57","6"
"1411","2021-03-26","22:28:46","6"
"1411","2021-07-18","15:32:49","4"
"1411","2021-07-18","20:53:22","4"
"1411","2021-07-18","21:17:07","4"
"1411","2021-07-19","23:21:20","4"
"1411","2021-07-20","10:13:08","4"
"1411","2021-07-20","12:19:08","4"
"1411","2021-07-20","16:54:37","4"
"1411","2021-07-20","17:29:07","4"
"1411","2021-07-21","10:23:18","4"
"1411","2021-07-22","18:16:07","4"
"1413","2020-11-11","18:13:28","1"
"1413","2020-11-11","20:46:31","1"
"1413","2020-11-12","13:05:27","1"
"1413","2020-11-12","14:51:00","1"
"1413","2020-11-12","18:36:57","1"
"1413","2020-11-14","10:50:01","1"
"1413","2020-11-14","12:52:36","1"
"1413","2020-11-14","16:49:53","1"
"1413","2020-11-15","18:46:47","1"
"1413","2020-11-15","19:23:22","1"
"1416","2020-01-08","17:17:56","5"
"1416","2020-01-10","13:48:30","5"
"1416","2020-01-10","20:38:14","5"
"1416","2020-01-12","22:13:53","5"
"1416","2021-03-03","17:51:07","6"
"1416","2021-03-04","10:50:25","6"
"1416","2021-03-04","15:19:37","6"
"1416","2021-03-04","17:35:52","6"
"1416","2021-03-05","10:08:52","6"
"1416","2021-03-05","13:18:01","6"
"1416","2021-03-05","15:39:29","6"
"1416","2021-03-06","11:37:09","6"
"1416","2021-03-06","13:01:21","6"
"1416","2021-03-06","14:22:04","6"
"1417","2021-06-15","10:09:13","6"
"1417","2021-06-15","11:33:27","6"
"1417","2021-06-15","21:38:31","6"
"1417","2021-06-16","11:30:23","6"
"1417","2021-06-17","13:30:12","6"
"1417","2021-06-18","13:20:19","6"
"1417","2021-06-18","23:34:21","6"
"1417","2021-06-19","14:48:11","6"
"1417","2021-06-19","19:25:30","6"
"1417","2021-06-19","20:25:53","6"
"1418","2020-02-25","14:28:24","5"
"1418","2020-02-27","13:54:02","5"
"1418","2020-02-27","13:54:04","5"
"1418","2020-02-28","15:23:56","5"
"1418","2020-04-05","11:30:44","4"
"1418","2020-04-05","22:37:10","4"
"1418","2020-04-07","12:57:00","4"
"1418","2020-04-07","23:13:35","4"
"1418","2020-04-07","23:32:27","4"
"1418","2020-04-08","11:30:11","4"
"1418","2020-04-08","15:27:32","4"
"1418","2020-04-08","20:36:49","4"
"1418","2020-04-09","22:56:37","4"
"1418","2020-04-09","23:30:30","4"
"1419","2021-07-02","11:51:42","5"
"1419","2021-07-03","21:29:48","5"
"1419","2021-07-05","11:29:10","5"
"1419","2021-07-05","16:22:12","5"
"1421","2020-08-26","16:52:11","1"
"1421","2020-08-26","18:15:19","1"
"1421","2020-08-26","23:40:53","1"
"1421","2020-08-27","10:41:40","1"
"1421","2020-08-27","16:28:42","1"
"1421","2020-08-27","16:53:06","1"
"1421","2020-08-28","10:48:51","1"
"1421","2020-09-01","20:06:27","1"
"1421","2020-09-01","21:49:17","1"
"1421","2020-09-01","23:27:20","1"
"1421","2021-09-16","16:04:34","6"
"1421","2021-09-16","19:37:25","6"
"1421","2021-09-16","21:37:22","6"
"1421","2021-09-16","23:06:06","6"
"1421","2021-09-17","17:37:56","6"
"1421","2021-09-17","18:54:21","6"
"1421","2021-09-18","20:01:06","6"
"1421","2021-09-18","22:19:42","6"
"1421","2021-09-18","22:36:39","6"
"1421","2021-09-19","13:39:56","6"
"1422","2021-04-17","10:26:25","5"
"1422","2021-04-17","11:58:54","5"
"1422","2021-04-17","17:09:16","5"
"1422","2021-04-21","18:35:37","5"
"1423","2020-01-24","19:02:14","5"
"1423","2020-01-25","17:42:36","5"
"1423","2020-01-25","19:30:37","5"
"1423","2020-01-27","22:41:42","5"
"1423","2021-07-21","22:35:38","4"
"1423","2021-07-22","15:16:06","4"
"1423","2021-07-22","20:26:55","4"
"1423","2021-07-22","23:15:47","4"
"1423","2021-07-23","12:34:23","4"
"1423","2021-07-24","10:04:29","4"
"1423","2021-07-24","13:32:22","4"
"1423","2021-07-24","15:06:36","4"
"1423","2021-07-24","20:21:22","4"
"1423","2021-07-25","22:15:11","4"
"1426","2020-08-02","20:12:53","4"
"1426","2020-08-02","23:31:29","4"
"1426","2020-08-03","22:53:06","4"
"1426","2020-08-04","15:44:32","4"
"1426","2020-08-05","17:49:51","4"
"1426","2020-08-05","20:07:49","4"
"1426","2020-08-05","22:07:46","4"
"1426","2020-08-06","14:05:19","4"
"1426","2020-08-06","19:16:27","4"
"1426","2020-08-06","20:38:53","4"
"1429","2020-11-23","11:35:44","5"
"1429","2020-11-23","21:31:50","5"
"1429","2020-11-24","22:18:28","5"
"1429","2020-11-25","23:39:00","5"
"1430","2021-05-25","19:14:29","4"
"1430","2021-05-26","14:14:27","4"
"1430","2021-05-27","13:45:00","4"
"1430","2021-05-27","18:33:47","4"
"1430","2021-05-27","19:15:12","4"
"1430","2021-05-28","22:54:10","4"
"1430","2021-06-01","12:51:35","4"
"1430","2021-06-01","16:11:28","4"
"1430","2021-06-01","16:32:53","4"
"1430","2021-06-01","23:35:36","4"
"1431","2020-06-19","10:53:12","5"
"1431","2020-06-20","20:40:20","5"
"1431","2020-06-21","10:26:11","5"
"1431","2020-06-22","17:56:42","5"
"1432","2021-07-26","20:22:57","6"
"1432","2021-07-26","21:19:35","6"
"1432","2021-07-26","23:23:26","6"
"1432","2021-07-27","13:46:35","6"
"1432","2021-07-28","10:15:37","6"
"1432","2021-07-28","12:49:17","6"
"1432","2021-07-28","21:44:23","6"
"1432","2021-08-01","10:38:34","6"
"1432","2021-08-01","11:08:29","6"
"1432","2021-08-02","23:05:20","6"
"1434","2020-11-07","15:34:20","1"
"1434","2020-11-07","16:15:30","1"
"1434","2020-11-07","19:01:57","1"
"1434","2020-11-07","20:16:03","1"
"1434","2020-11-08","19:03:13","1"
"1434","2020-11-09","16:04:00","1"
"1434","2020-11-09","22:08:56","1"
"1434","2020-11-10","12:42:02","1"
"1434","2020-11-10","12:45:16","1"
"1434","2020-11-10","18:17:00","1"
"1435","2020-01-07","10:24:24","6"
"1435","2020-01-08","10:27:03","6"
"1435","2020-01-08","10:35:29","6"
"1435","2020-01-08","11:05:41","6"
"1435","2020-01-08","21:03:36","6"
"1435","2020-01-08","22:48:48","6"
"1435","2020-01-09","10:41:27","6"
"1435","2020-01-10","12:49:48","6"
"1435","2020-01-11","10:43:37","6"
"1435","2020-01-11","14:30:52","6"
"1435","2020-02-18","20:44:45","1"
"1435","2020-02-19","19:09:51","1"
"1435","2020-02-20","10:21:23","1"
"1435","2020-02-20","18:30:48","1"
"1435","2020-02-20","22:33:06","1"
"1435","2020-02-21","12:34:45","1"
"1435","2020-02-21","13:15:12","1"
"1435","2020-02-21","15:44:07","1"
"1435","2020-02-21","16:28:36","1"
"1435","2020-02-22","20:57:03","1"
"1437","2021-09-07","17:44:12","5"
"1437","2021-09-08","17:53:57","5"
"1437","2021-09-09","10:04:45","5"
"1437","2021-09-09","11:57:39","5"
"1438","2020-02-09","10:50:41","4"
"1438","2020-02-09","18:32:07","4"
"1438","2020-02-09","23:43:00","4"
"1438","2020-02-10","11:36:33","4"
"1438","2020-02-10","15:27:02","4"
"1438","2020-02-11","12:20:38","4"
"1438","2020-02-11","16:23:48","4"
"1438","2020-02-11","19:12:21","4"
"1438","2020-02-11","20:09:05","4"
"1438","2020-02-12","15:22:36","4"
"1439","2020-08-06","15:44:07","4"
"1439","2020-08-06","16:37:46","4"
"1439","2020-08-07","10:57:40","4"
"1439","2020-08-07","13:49:32","4"
"1439","2020-08-08","13:27:48","4"
"1439","2020-08-08","22:22:17","4"
"1439","2020-08-09","12:34:20","4"
"1439","2020-08-09","20:47:30","4"
"1439","2020-08-09","23:11:04","4"
"1439","2020-08-10","21:52:17","4"
"1439","2021-11-25","13:02:06","5"
"1439","2021-11-25","15:25:55","5"
"1439","2021-11-26","11:15:19","5"
"1439","2021-11-26","18:32:25","5"
"1441","2020-01-03","20:27:30","1"
"1441","2020-01-04","13:05:10","1"
"1441","2020-01-04","19:53:33","1"
"1441","2020-01-04","23:23:47","1"
"1441","2020-01-05","19:01:57","1"
"1441","2020-01-06","10:03:55","1"
"1441","2020-01-06","13:18:02","1"
"1441","2020-01-06","14:15:46","1"
"1441","2020-01-06","16:10:13","1"
"1441","2020-01-07","11:47:56","1"
"1442","2020-01-26","14:28:28","5"
"1442","2020-01-27","22:05:40","5"
"1442","2020-01-28","22:01:22","5"
"1442","2020-02-02","23:14:53","5"
"1442","2020-08-05","10:42:21","4"
"1442","2020-08-05","19:03:17","4"
"1442","2020-08-06","12:41:36","4"
"1442","2020-08-06","13:26:43","4"
"1442","2020-08-06","21:26:40","4"
"1442","2020-08-06","22:02:04","4"
"1442","2020-08-07","10:25:44","4"
"1442","2020-08-07","11:41:06","4"
"1442","2020-08-07","22:13:58","4"
"1442","2020-08-08","22:53:20","4"
"1444","2020-06-15","11:18:55","1"
"1444","2020-06-15","17:51:34","1"
"1444","2020-06-16","10:08:01","1"
"1444","2020-06-16","19:42:58","1"
"1444","2020-06-17","16:24:27","1"
"1444","2020-06-17","21:34:54","1"
"1444","2020-06-18","12:49:26","1"
"1444","2020-06-18","17:42:09","1"
"1444","2020-06-19","14:33:23","1"
"1444","2020-06-19","19:32:28","1"
"1447","2020-09-17","13:19:28","5"
"1447","2020-09-17","21:04:52","5"
"1447","2020-09-18","17:39:18","5"
"1447","2020-09-20","17:54:24","5"
"1448","2020-03-11","10:14:11","4"
"1448","2020-03-11","17:16:53","4"
"1448","2020-03-11","21:41:53","4"
"1448","2020-03-12","17:50:47","4"
"1448","2020-03-12","19:05:14","4"
"1448","2020-03-12","21:13:04","4"
"1448","2020-03-13","19:40:29","4"
"1448","2020-03-13","22:46:07","4"
"1448","2020-03-14","18:33:24","4"
"1448","2020-03-14","23:48:11","4"
"1452","2020-05-18","11:56:10","6"
"1452","2020-05-18","16:38:42","6"
"1452","2020-05-18","19:03:19","6"
"1452","2020-05-18","20:05:07","6"
"1452","2020-05-18","21:42:49","6"
"1452","2020-05-18","22:39:49","6"
"1452","2020-05-20","10:06:29","6"
"1452","2020-05-20","10:57:57","6"
"1452","2020-05-21","15:20:34","6"
"1452","2020-05-22","10:58:02","6"
"1453","2021-03-03","17:23:35","5"
"1453","2021-03-04","11:10:57","5"
"1453","2021-03-04","19:03:36","5"
"1453","2021-03-06","16:38:24","5"
"1453","2021-10-12","21:54:21","1"
"1453","2021-10-13","15:13:50","1"
"1453","2021-10-13","18:46:20","1"
"1453","2021-10-14","10:50:26","1"
"1453","2021-10-15","20:37:21","1"
"1453","2021-10-15","21:11:06","1"
"1453","2021-10-16","10:08:37","1"
"1453","2021-10-16","14:23:42","1"
"1453","2021-10-16","15:23:55","1"
"1453","2021-10-16","15:52:03","1"
"1456","2020-05-03","13:23:30","5"
"1456","2020-05-04","13:01:31","5"
"1456","2020-05-05","14:03:38","5"
"1456","2020-05-07","17:03:17","5"
"1461","2021-06-23","19:21:46","5"
"1461","2021-06-24","23:18:49","5"
"1461","2021-06-26","18:09:55","5"
"1461","2021-06-27","16:42:17","5"
"1462","2020-10-22","14:27:00","6"
"1462","2020-10-22","19:18:26","6"
"1462","2020-10-23","21:44:31","6"
"1462","2020-10-24","10:29:47","6"
"1462","2020-10-24","13:47:58","6"
"1462","2020-10-24","19:20:55","6"
"1462","2020-10-25","12:28:22","6"
"1462","2020-10-25","18:24:46","6"
"1462","2020-10-25","20:01:58","6"
"1462","2020-10-25","20:56:20","6"
"1465","2020-03-24","14:51:54","5"
"1465","2020-03-24","23:32:13","5"
"1465","2020-03-26","23:50:31","5"
"1465","2020-03-28","18:27:40","5"
"1467","2021-02-18","16:19:15","5"
"1467","2021-02-18","23:45:57","5"
"1467","2021-02-21","11:38:47","5"
"1467","2021-02-21","23:09:14","5"
"1469","2020-01-10","17:27:25","6"
"1469","2020-01-11","14:14:20","6"
"1469","2020-01-11","18:56:38","6"
"1469","2020-01-12","12:29:34","6"
"1469","2020-01-12","14:25:32","6"
"1469","2020-01-12","17:25:54","6"
"1469","2020-01-13","18:31:49","6"
"1469","2020-01-13","18:52:55","6"
"1469","2020-01-13","19:40:48","6"
"1469","2020-01-13","21:09:46","6"
"1469","2020-10-04","22:48:46","1"
"1469","2020-10-05","17:55:40","1"
"1469","2020-10-05","18:14:57","1"
"1469","2020-10-06","10:37:29","1"
"1469","2020-10-06","12:27:34","1"
"1469","2020-10-06","16:48:17","1"
"1469","2020-10-07","13:13:37","1"
"1469","2020-10-07","22:08:19","1"
"1469","2020-10-08","17:27:37","1"
"1469","2020-10-08","22:44:48","1"
"1470","2020-03-06","14:35:10","6"
"1470","2020-03-06","22:53:48","6"
"1470","2020-03-07","14:43:19","6"
"1470","2020-03-07","15:44:58","6"
"1470","2020-03-07","18:32:07","6"
"1470","2020-03-08","22:27:54","6"
"1470","2020-03-09","16:21:38","6"
"1470","2020-03-09","18:03:56","6"
"1470","2020-03-10","11:52:21","6"
"1470","2020-03-10","14:40:46","6"
"1472","2021-03-22","23:22:25","4"
"1472","2021-03-23","11:26:02","4"
"1472","2021-03-23","14:41:20","4"
"1472","2021-03-23","22:00:47","4"
"1472","2021-03-23","23:46:31","4"
"1472","2021-03-24","10:03:17","4"
"1472","2021-03-24","12:13:03","4"
"1472","2021-03-25","16:50:15","4"
"1472","2021-03-26","16:15:16","4"
"1472","2021-03-26","22:33:25","4"
"1473","2020-11-04","15:05:02","5"
"1473","2020-11-05","15:43:03","5"
"1473","2020-11-06","19:16:35","5"
"1473","2020-11-06","23:43:07","5"
"1474","2020-05-24","10:51:27","5"
"1474","2020-05-24","12:08:21","5"
"1474","2020-05-24","22:00:02","5"
"1474","2020-05-26","11:52:35","5"
"1474","2021-04-26","14:57:26","1"
"1474","2021-04-27","17:45:16","1"
"1474","2021-04-27","21:48:35","1"
"1474","2021-04-27","21:53:24","1"
"1474","2021-04-28","10:17:20","1"
"1474","2021-04-28","11:10:43","1"
"1474","2021-04-28","19:01:13","1"
"1474","2021-05-02","18:39:43","1"
"1474","2021-05-02","22:43:57","1"
"1474","2021-05-02","23:33:17","1"
"1477","2021-05-09","10:46:19","1"
"1477","2021-05-09","10:46:54","1"
"1477","2021-05-09","16:53:35","1"
"1477","2021-05-10","22:21:28","1"
"1477","2021-05-10","22:56:56","1"
"1477","2021-05-11","20:13:13","1"
"1477","2021-05-12","10:31:01","1"
"1477","2021-05-13","12:14:18","1"
"1477","2021-05-13","12:54:44","1"
"1477","2021-05-13","17:24:35","1"
"1478","2020-05-16","20:31:41","4"
"1478","2020-05-16","20:42:26","4"
"1478","2020-05-17","11:56:49","4"
"1478","2020-05-18","14:57:26","4"
"1478","2020-05-18","15:18:04","4"
"1478","2020-05-18","19:17:03","4"
"1478","2020-05-18","19:24:22","4"
"1478","2020-05-19","17:50:38","4"
"1478","2020-05-20","19:05:57","4"
"1478","2020-05-20","23:21:37","4"
"1478","2021-07-16","14:16:48","5"
"1478","2021-07-16","21:08:19","5"
"1478","2021-07-16","21:39:41","5"
"1478","2021-07-17","17:23:42","5"
"1480","2020-01-08","23:44:57","5"
"1480","2020-01-09","13:57:25","5"
"1480","2020-01-09","21:40:38","5"
"1480","2020-01-10","15:11:09","5"
"1481","2020-04-05","22:44:27","5"
"1481","2020-04-06","17:54:16","5"
"1481","2020-04-08","20:41:57","5"
"1481","2020-04-08","22:50:54","5"
"1485","2020-11-10","13:17:34","1"
"1485","2020-11-10","15:07:27","1"
"1485","2020-11-10","15:14:55","1"
"1485","2020-11-10","17:52:55","1"
"1485","2020-11-11","22:42:11","1"
"1485","2020-11-12","10:31:48","1"
"1485","2020-11-12","19:21:11","1"
"1485","2020-11-14","11:47:49","1"
"1485","2020-11-14","13:29:54","1"
"1485","2020-11-14","14:21:53","1"
"1486","2020-10-04","21:44:44","6"
"1486","2020-10-05","18:00:12","6"
"1486","2020-10-06","12:03:19","6"
"1486","2020-10-06","17:31:30","6"
"1486","2020-10-06","17:46:39","6"
"1486","2020-10-06","22:22:39","6"
"1486","2020-10-07","16:00:46","6"
"1486","2020-10-07","20:51:05","6"
"1486","2020-10-07","23:47:10","6"
"1486","2020-10-08","22:15:11","6"
"1486","2021-05-04","16:50:27","1"
"1486","2021-05-04","18:53:58","1"
"1486","2021-05-04","20:16:38","1"
"1486","2021-05-04","21:09:41","1"
"1486","2021-05-05","12:36:19","1"
"1486","2021-05-05","19:04:56","1"
"1486","2021-05-05","22:36:27","1"
"1486","2021-05-06","17:56:48","1"
"1486","2021-05-06","18:02:58","1"
"1486","2021-05-08","13:45:11","1"
"1488","2021-10-09","10:45:20","1"
"1488","2021-10-09","14:42:26","1"
"1488","2021-10-09","22:56:26","1"
"1488","2021-10-09","22:57:29","1"
"1488","2021-10-10","14:39:14","1"
"1488","2021-10-11","18:14:19","1"
"1488","2021-10-11","22:17:44","1"
"1488","2021-10-12","12:17:45","1"
"1488","2021-10-13","17:04:56","1"
"1488","2021-10-13","21:39:48","1"
"1490","2020-05-17","16:03:11","4"
"1490","2020-05-17","19:25:32","4"
"1490","2020-05-18","22:43:36","4"
"1490","2020-05-19","11:39:27","4"
"1490","2020-05-19","13:57:51","4"
"1490","2020-05-20","11:53:57","4"
"1490","2020-05-21","10:12:00","4"
"1490","2020-05-21","13:26:13","4"
"1490","2020-05-21","18:35:32","4"
"1490","2020-05-21","23:37:08","4"
"1493","2021-05-26","11:47:28","5"
"1493","2021-05-27","23:43:12","5"
"1493","2021-05-28","18:25:55","5"
"1493","2021-06-02","11:58:14","5"
"1493","2021-09-07","12:29:26","4"
"1493","2021-09-07","18:00:24","4"
"1493","2021-09-07","19:03:44","4"
"1493","2021-09-08","12:51:06","4"
"1493","2021-09-08","17:45:42","4"
"1493","2021-09-09","15:00:35","4"
"1493","2021-09-09","20:49:38","4"
"1493","2021-09-10","11:10:58","4"
"1493","2021-09-10","15:33:20","4"
"1493","2021-09-10","19:19:48","4"
"1494","2020-11-27","13:20:39","1"
"1494","2020-11-27","16:55:24","1"
"1494","2020-11-28","16:34:34","1"
"1494","2020-12-01","11:14:40","1"
"1494","2020-12-01","17:10:14","1"
"1494","2020-12-01","20:46:28","1"
"1494","2020-12-02","17:13:49","1"
"1494","2020-12-02","18:56:50","1"
"1494","2020-12-02","20:58:15","1"
"1494","2020-12-03","16:41:33","1"
"1497","2020-09-07","19:05:03","4"
"1497","2020-09-08","14:43:12","4"
"1497","2020-09-08","16:01:33","4"
"1497","2020-09-09","15:57:40","4"
"1497","2020-09-10","12:11:55","4"
"1497","2020-09-10","19:47:40","4"
"1497","2020-09-11","13:33:43","4"
"1497","2020-09-11","17:02:17","4"
"1497","2020-09-11","20:20:27","4"
"1497","2020-09-11","23:35:18","4"
"1498","2020-04-27","17:07:06","1"
"1498","2020-04-27","18:18:46","1"
"1498","2020-04-27","19:50:42","1"
"1498","2020-04-28","10:33:50","1"
"1498","2020-04-28","20:39:48","1"
