"date_of_start","time_of_start","date_of_end","time_of_end","nfc_id","place_id"
"2021-06-12","17:26:21","2021-06-18","17:26:21","1368","416"
"2021-06-12","17:26:21","2021-06-18","17:26:21","1368","417"
"2021-06-12","17:26:21","2021-06-18","17:26:21","1368","418"
"2021-06-12","17:26:21","2021-06-18","17:26:21","1368","419"
"2021-06-12","17:26:21","2021-06-18","17:26:21","1368","420"
"2021-06-12","17:26:21","2021-06-18","17:26:21","1368","421"
"2021-06-12","17:26:21","2021-06-18","17:26:21","1368","422"
"2021-06-12","17:26:21","2021-06-18","17:26:21","1368","423"
"2021-06-12","17:26:21","2021-06-18","17:26:21","1368","424"
"2021-06-12","17:26:21","2021-06-18","17:26:21","1368","425"
"2020-03-20","10:23:09","2020-03-26","10:23:09","1368","426"
"2020-03-20","10:23:09","2020-03-26","10:23:09","1368","427"
"2020-03-20","10:23:09","2020-03-26","10:23:09","1368","428"
"2020-03-20","10:23:09","2020-03-26","10:23:09","1368","429"
"2021-05-27","17:53:08","2021-06-05","17:53:08","1368","430"
"2021-05-27","17:53:08","2021-06-05","17:53:08","1368","431"
"2021-05-27","17:53:08","2021-06-05","17:53:08","1368","432"
"2021-05-27","17:53:08","2021-06-05","17:53:08","1368","433"
"2021-05-27","17:53:08","2021-06-05","17:53:08","1368","434"
"2021-05-27","17:53:08","2021-06-05","17:53:08","1368","435"
"2021-05-27","17:53:08","2021-06-05","17:53:08","1368","436"
"2021-05-27","17:53:08","2021-06-05","17:53:08","1368","437"
"2021-05-27","17:53:08","2021-06-05","17:53:08","1368","438"
"2021-05-27","17:53:08","2021-06-05","17:53:08","1368","439"
"2021-03-26","14:09:15","2021-04-04","14:09:15","1369","426"
"2021-03-26","14:09:15","2021-04-04","14:09:15","1369","427"
"2021-03-26","14:09:15","2021-04-04","14:09:15","1369","428"
"2021-03-26","14:09:15","2021-04-04","14:09:15","1369","429"
"2020-08-14","13:04:00","2020-08-20","13:04:00","1370","289"
"2020-08-14","13:04:00","2020-08-20","13:04:00","1370","401"
"2020-08-14","13:04:00","2020-08-20","13:04:00","1370","402"
"2020-08-14","13:04:00","2020-08-20","13:04:00","1370","403"
"2020-08-14","13:04:00","2020-08-20","13:04:00","1370","404"
"2020-08-14","13:04:00","2020-08-20","13:04:00","1370","405"
"2020-08-14","13:04:00","2020-08-20","13:04:00","1370","406"
"2020-08-14","13:04:00","2020-08-20","13:04:00","1370","407"
"2020-08-14","13:04:00","2020-08-20","13:04:00","1370","408"
"2020-08-14","13:04:00","2020-08-20","13:04:00","1370","409"
"2020-08-14","13:04:00","2020-08-20","13:04:00","1370","410"
"2020-08-14","13:04:00","2020-08-20","13:04:00","1370","440"
"2021-01-19","14:34:43","2021-01-25","14:34:43","1371","430"
"2021-01-19","14:34:43","2021-01-25","14:34:43","1371","431"
"2021-01-19","14:34:43","2021-01-25","14:34:43","1371","432"
"2021-01-19","14:34:43","2021-01-25","14:34:43","1371","433"
"2021-01-19","14:34:43","2021-01-25","14:34:43","1371","434"
"2021-01-19","14:34:43","2021-01-25","14:34:43","1371","435"
"2021-01-19","14:34:43","2021-01-25","14:34:43","1371","436"
"2021-01-19","14:34:43","2021-01-25","14:34:43","1371","437"
"2021-01-19","14:34:43","2021-01-25","14:34:43","1371","438"
"2021-01-19","14:34:43","2021-01-25","14:34:43","1371","439"
"2021-09-16","19:45:06","2021-09-22","19:45:06","1372","416"
"2021-09-16","19:45:06","2021-09-22","19:45:06","1372","417"
"2021-09-16","19:45:06","2021-09-22","19:45:06","1372","418"
"2021-09-16","19:45:06","2021-09-22","19:45:06","1372","419"
"2021-09-16","19:45:06","2021-09-22","19:45:06","1372","420"
"2021-09-16","19:45:06","2021-09-22","19:45:06","1372","421"
"2021-09-16","19:45:06","2021-09-22","19:45:06","1372","422"
"2021-09-16","19:45:06","2021-09-22","19:45:06","1372","423"
"2021-09-16","19:45:06","2021-09-22","19:45:06","1372","424"
"2021-09-16","19:45:06","2021-09-22","19:45:06","1372","425"
"2020-10-09","12:22:35","2020-10-15","12:22:35","1372","430"
"2020-10-09","12:22:35","2020-10-15","12:22:35","1372","431"
"2020-10-09","12:22:35","2020-10-15","12:22:35","1372","432"
"2020-10-09","12:22:35","2020-10-15","12:22:35","1372","433"
"2020-10-09","12:22:35","2020-10-15","12:22:35","1372","434"
"2020-10-09","12:22:35","2020-10-15","12:22:35","1372","435"
"2020-10-09","12:22:35","2020-10-15","12:22:35","1372","436"
"2020-10-09","12:22:35","2020-10-15","12:22:35","1372","437"
"2020-10-09","12:22:35","2020-10-15","12:22:35","1372","438"
"2020-10-09","12:22:35","2020-10-15","12:22:35","1372","439"
"2020-09-04","09:56:58","2020-09-10","09:56:58","1373","386"
"2020-09-04","09:56:58","2020-09-10","09:56:58","1373","401"
"2020-09-04","09:56:58","2020-09-10","09:56:58","1373","402"
"2020-09-04","09:56:58","2020-09-10","09:56:58","1373","403"
"2020-09-04","09:56:58","2020-09-10","09:56:58","1373","404"
"2020-09-04","09:56:58","2020-09-10","09:56:58","1373","405"
"2020-09-04","09:56:58","2020-09-10","09:56:58","1373","406"
"2020-09-04","09:56:58","2020-09-10","09:56:58","1373","407"
"2020-09-04","09:56:58","2020-09-10","09:56:58","1373","408"
"2020-09-04","09:56:58","2020-09-10","09:56:58","1373","409"
"2020-09-04","09:56:58","2020-09-10","09:56:58","1373","410"
"2020-09-04","09:56:58","2020-09-10","09:56:58","1373","440"
"2020-01-07","12:11:40","2020-01-13","12:11:40","1374","332"
"2020-01-07","12:11:40","2020-01-13","12:11:40","1374","401"
"2020-01-07","12:11:40","2020-01-13","12:11:40","1374","402"
"2020-01-07","12:11:40","2020-01-13","12:11:40","1374","403"
"2020-01-07","12:11:40","2020-01-13","12:11:40","1374","404"
"2020-01-07","12:11:40","2020-01-13","12:11:40","1374","405"
"2020-01-07","12:11:40","2020-01-13","12:11:40","1374","406"
"2020-01-07","12:11:40","2020-01-13","12:11:40","1374","407"
"2020-01-07","12:11:40","2020-01-13","12:11:40","1374","408"
"2020-01-07","12:11:40","2020-01-13","12:11:40","1374","409"
"2020-01-07","12:11:40","2020-01-13","12:11:40","1374","410"
"2021-06-09","11:34:06","2021-06-15","11:34:06","1374","426"
"2021-06-09","11:34:06","2021-06-15","11:34:06","1374","427"
"2021-06-09","11:34:06","2021-06-15","11:34:06","1374","428"
"2021-06-09","11:34:06","2021-06-15","11:34:06","1374","429"
"2020-01-07","12:11:40","2020-01-13","12:11:40","1374","440"
"2020-03-19","12:13:34","2020-03-25","12:13:34","1375","426"
"2020-03-19","12:13:34","2020-03-25","12:13:34","1375","427"
"2020-03-19","12:13:34","2020-03-25","12:13:34","1375","428"
"2020-03-19","12:13:34","2020-03-25","12:13:34","1375","429"
"2020-04-26","11:52:48","2020-05-04","11:52:48","1378","426"
"2020-04-26","11:52:48","2020-05-04","11:52:48","1378","427"
"2020-04-26","11:52:48","2020-05-04","11:52:48","1378","428"
"2020-04-26","11:52:48","2020-05-04","11:52:48","1378","429"
"2020-08-18","11:30:19","2020-08-24","11:30:19","1379","416"
"2020-08-18","11:30:19","2020-08-24","11:30:19","1379","417"
"2020-08-18","11:30:19","2020-08-24","11:30:19","1379","418"
"2020-08-18","11:30:19","2020-08-24","11:30:19","1379","419"
"2020-08-18","11:30:19","2020-08-24","11:30:19","1379","420"
"2020-08-18","11:30:19","2020-08-24","11:30:19","1379","421"
"2020-08-18","11:30:19","2020-08-24","11:30:19","1379","422"
"2020-08-18","11:30:19","2020-08-24","11:30:19","1379","423"
"2020-08-18","11:30:19","2020-08-24","11:30:19","1379","424"
"2020-08-18","11:30:19","2020-08-24","11:30:19","1379","425"
"2020-05-16","19:44:03","2020-05-22","19:44:03","1381","426"
"2020-05-16","19:44:03","2020-05-22","19:44:03","1381","427"
"2020-05-16","19:44:03","2020-05-22","19:44:03","1381","428"
"2020-05-16","19:44:03","2020-05-22","19:44:03","1381","429"
"2021-06-25","09:54:01","2021-07-03","09:54:01","1382","426"
"2021-06-25","09:54:01","2021-07-03","09:54:01","1382","427"
"2021-06-25","09:54:01","2021-07-03","09:54:01","1382","428"
"2021-06-25","09:54:01","2021-07-03","09:54:01","1382","429"
"2021-08-15","17:13:13","2021-08-21","17:13:13","1385","426"
"2021-08-15","17:13:13","2021-08-21","17:13:13","1385","427"
"2021-08-15","17:13:13","2021-08-21","17:13:13","1385","428"
"2021-08-15","17:13:13","2021-08-21","17:13:13","1385","429"
"2021-04-18","21:53:18","2021-04-24","21:53:18","1386","416"
"2021-04-18","21:53:18","2021-04-24","21:53:18","1386","417"
"2021-04-18","21:53:18","2021-04-24","21:53:18","1386","418"
"2021-04-18","21:53:18","2021-04-24","21:53:18","1386","419"
"2021-04-18","21:53:18","2021-04-24","21:53:18","1386","420"
"2021-04-18","21:53:18","2021-04-24","21:53:18","1386","421"
"2021-04-18","21:53:18","2021-04-24","21:53:18","1386","422"
"2021-04-18","21:53:18","2021-04-24","21:53:18","1386","423"
"2021-04-18","21:53:18","2021-04-24","21:53:18","1386","424"
"2021-04-18","21:53:18","2021-04-24","21:53:18","1386","425"
"2021-03-22","19:26:26","2021-03-28","19:26:26","1389","416"
"2021-03-22","19:26:26","2021-03-28","19:26:26","1389","417"
"2021-03-22","19:26:26","2021-03-28","19:26:26","1389","418"
"2021-03-22","19:26:26","2021-03-28","19:26:26","1389","419"
"2021-03-22","19:26:26","2021-03-28","19:26:26","1389","420"
"2021-03-22","19:26:26","2021-03-28","19:26:26","1389","421"
"2021-03-22","19:26:26","2021-03-28","19:26:26","1389","422"
"2021-03-22","19:26:26","2021-03-28","19:26:26","1389","423"
"2021-03-22","19:26:26","2021-03-28","19:26:26","1389","424"
"2021-03-22","19:26:26","2021-03-28","19:26:26","1389","425"
"2021-07-19","16:00:07","2021-07-25","16:00:07","1390","430"
"2021-07-19","16:00:07","2021-07-25","16:00:07","1390","431"
"2021-07-19","16:00:07","2021-07-25","16:00:07","1390","432"
"2021-07-19","16:00:07","2021-07-25","16:00:07","1390","433"
"2021-07-19","16:00:07","2021-07-25","16:00:07","1390","434"
"2021-07-19","16:00:07","2021-07-25","16:00:07","1390","435"
"2021-07-19","16:00:07","2021-07-25","16:00:07","1390","436"
"2021-07-19","16:00:07","2021-07-25","16:00:07","1390","437"
"2021-07-19","16:00:07","2021-07-25","16:00:07","1390","438"
"2021-07-19","16:00:07","2021-07-25","16:00:07","1390","439"
"2020-04-25","12:15:04","2020-05-03","12:15:04","1392","430"
"2020-04-25","12:15:04","2020-05-03","12:15:04","1392","431"
"2020-04-25","12:15:04","2020-05-03","12:15:04","1392","432"
"2020-04-25","12:15:04","2020-05-03","12:15:04","1392","433"
"2020-04-25","12:15:04","2020-05-03","12:15:04","1392","434"
"2020-04-25","12:15:04","2020-05-03","12:15:04","1392","435"
"2020-04-25","12:15:04","2020-05-03","12:15:04","1392","436"
"2020-04-25","12:15:04","2020-05-03","12:15:04","1392","437"
"2020-04-25","12:15:04","2020-05-03","12:15:04","1392","438"
"2020-04-25","12:15:04","2020-05-03","12:15:04","1392","439"
"2020-02-19","09:36:24","2020-02-25","09:36:24","1393","216"
"2020-02-19","09:36:24","2020-02-25","09:36:24","1393","401"
"2020-02-19","09:36:24","2020-02-25","09:36:24","1393","402"
"2020-02-19","09:36:24","2020-02-25","09:36:24","1393","403"
"2020-02-19","09:36:24","2020-02-25","09:36:24","1393","404"
"2020-02-19","09:36:24","2020-02-25","09:36:24","1393","405"
"2020-02-19","09:36:24","2020-02-25","09:36:24","1393","406"
"2020-02-19","09:36:24","2020-02-25","09:36:24","1393","407"
"2020-02-19","09:36:24","2020-02-25","09:36:24","1393","408"
"2020-02-19","09:36:24","2020-02-25","09:36:24","1393","409"
"2020-02-19","09:36:24","2020-02-25","09:36:24","1393","410"
"2020-02-19","09:36:24","2020-02-25","09:36:24","1393","440"
"2021-01-14","11:38:01","2021-01-20","11:38:01","1394","416"
"2021-01-14","11:38:01","2021-01-20","11:38:01","1394","417"
"2021-01-14","11:38:01","2021-01-20","11:38:01","1394","418"
"2021-01-14","11:38:01","2021-01-20","11:38:01","1394","419"
"2021-01-14","11:38:01","2021-01-20","11:38:01","1394","420"
"2021-01-14","11:38:01","2021-01-20","11:38:01","1394","421"
"2021-01-14","11:38:01","2021-01-20","11:38:01","1394","422"
"2021-01-14","11:38:01","2021-01-20","11:38:01","1394","423"
"2021-01-14","11:38:01","2021-01-20","11:38:01","1394","424"
"2021-01-14","11:38:01","2021-01-20","11:38:01","1394","425"
"2021-06-19","17:21:46","2021-06-25","17:21:46","1394","430"
"2021-06-19","17:21:46","2021-06-25","17:21:46","1394","431"
"2021-06-19","17:21:46","2021-06-25","17:21:46","1394","432"
"2021-06-19","17:21:46","2021-06-25","17:21:46","1394","433"
"2021-06-19","17:21:46","2021-06-25","17:21:46","1394","434"
"2021-06-19","17:21:46","2021-06-25","17:21:46","1394","435"
"2021-06-19","17:21:46","2021-06-25","17:21:46","1394","436"
"2021-06-19","17:21:46","2021-06-25","17:21:46","1394","437"
"2021-06-19","17:21:46","2021-06-25","17:21:46","1394","438"
"2021-06-19","17:21:46","2021-06-25","17:21:46","1394","439"
"2020-11-06","16:05:50","2020-11-12","16:05:50","1398","111"
"2020-11-06","16:05:50","2020-11-12","16:05:50","1398","401"
"2020-11-06","16:05:50","2020-11-12","16:05:50","1398","402"
"2020-11-06","16:05:50","2020-11-12","16:05:50","1398","403"
"2020-11-06","16:05:50","2020-11-12","16:05:50","1398","404"
"2020-11-06","16:05:50","2020-11-12","16:05:50","1398","405"
"2020-11-06","16:05:50","2020-11-12","16:05:50","1398","406"
"2020-11-06","16:05:50","2020-11-12","16:05:50","1398","407"
"2020-11-06","16:05:50","2020-11-12","16:05:50","1398","408"
"2020-11-06","16:05:50","2020-11-12","16:05:50","1398","409"
"2020-11-06","16:05:50","2020-11-12","16:05:50","1398","410"
"2020-07-23","14:08:24","2020-08-01","14:08:24","1398","416"
"2020-07-23","14:08:24","2020-08-01","14:08:24","1398","417"
"2020-07-23","14:08:24","2020-08-01","14:08:24","1398","418"
"2020-07-23","14:08:24","2020-08-01","14:08:24","1398","419"
"2020-07-23","14:08:24","2020-08-01","14:08:24","1398","420"
"2020-07-23","14:08:24","2020-08-01","14:08:24","1398","421"
"2020-07-23","14:08:24","2020-08-01","14:08:24","1398","422"
"2020-07-23","14:08:24","2020-08-01","14:08:24","1398","423"
"2020-07-23","14:08:24","2020-08-01","14:08:24","1398","424"
"2020-07-23","14:08:24","2020-08-01","14:08:24","1398","425"
"2020-11-06","16:05:50","2020-11-12","16:05:50","1398","440"
"2021-03-24","09:41:46","2021-04-02","09:41:46","1399","136"
"2021-03-24","09:41:46","2021-04-02","09:41:46","1399","401"
"2021-03-24","09:41:46","2021-04-02","09:41:46","1399","402"
"2021-03-24","09:41:46","2021-04-02","09:41:46","1399","403"
"2021-03-24","09:41:46","2021-04-02","09:41:46","1399","404"
"2021-03-24","09:41:46","2021-04-02","09:41:46","1399","405"
"2021-03-24","09:41:46","2021-04-02","09:41:46","1399","406"
"2021-03-24","09:41:46","2021-04-02","09:41:46","1399","407"
"2021-03-24","09:41:46","2021-04-02","09:41:46","1399","408"
"2021-03-24","09:41:46","2021-04-02","09:41:46","1399","409"
"2021-03-24","09:41:46","2021-04-02","09:41:46","1399","410"
"2021-06-11","17:12:27","2021-06-17","17:12:27","1399","426"
"2021-06-11","17:12:27","2021-06-17","17:12:27","1399","427"
"2021-06-11","17:12:27","2021-06-17","17:12:27","1399","428"
"2021-06-11","17:12:27","2021-06-17","17:12:27","1399","429"
"2021-03-24","09:41:46","2021-04-02","09:41:46","1399","440"
"2020-03-09","11:31:04","2020-03-15","11:31:04","1403","426"
"2020-03-09","11:31:04","2020-03-15","11:31:04","1403","427"
"2020-03-09","11:31:04","2020-03-15","11:31:04","1403","428"
"2020-03-09","11:31:04","2020-03-15","11:31:04","1403","429"
"2020-07-13","16:33:39","2020-07-19","16:33:39","1405","430"
"2020-07-13","16:33:39","2020-07-19","16:33:39","1405","431"
"2020-07-13","16:33:39","2020-07-19","16:33:39","1405","432"
"2020-07-13","16:33:39","2020-07-19","16:33:39","1405","433"
"2020-07-13","16:33:39","2020-07-19","16:33:39","1405","434"
"2020-07-13","16:33:39","2020-07-19","16:33:39","1405","435"
"2020-07-13","16:33:39","2020-07-19","16:33:39","1405","436"
"2020-07-13","16:33:39","2020-07-19","16:33:39","1405","437"
"2020-07-13","16:33:39","2020-07-19","16:33:39","1405","438"
"2020-07-13","16:33:39","2020-07-19","16:33:39","1405","439"
"2021-07-17","09:26:49","2021-07-23","09:26:49","1411","416"
"2021-07-17","09:26:49","2021-07-23","09:26:49","1411","417"
"2021-07-17","09:26:49","2021-07-23","09:26:49","1411","418"
"2021-07-17","09:26:49","2021-07-23","09:26:49","1411","419"
"2021-07-17","09:26:49","2021-07-23","09:26:49","1411","420"
"2021-07-17","09:26:49","2021-07-23","09:26:49","1411","421"
"2021-07-17","09:26:49","2021-07-23","09:26:49","1411","422"
"2021-07-17","09:26:49","2021-07-23","09:26:49","1411","423"
"2021-07-17","09:26:49","2021-07-23","09:26:49","1411","424"
"2021-07-17","09:26:49","2021-07-23","09:26:49","1411","425"
"2021-03-21","20:08:46","2021-03-27","20:08:46","1411","430"
"2021-03-21","20:08:46","2021-03-27","20:08:46","1411","431"
"2021-03-21","20:08:46","2021-03-27","20:08:46","1411","432"
"2021-03-21","20:08:46","2021-03-27","20:08:46","1411","433"
"2021-03-21","20:08:46","2021-03-27","20:08:46","1411","434"
"2021-03-21","20:08:46","2021-03-27","20:08:46","1411","435"
"2021-03-21","20:08:46","2021-03-27","20:08:46","1411","436"
"2021-03-21","20:08:46","2021-03-27","20:08:46","1411","437"
"2021-03-21","20:08:46","2021-03-27","20:08:46","1411","438"
"2021-03-21","20:08:46","2021-03-27","20:08:46","1411","439"
"2020-11-10","17:06:35","2020-11-16","17:06:35","1413","336"
"2020-11-10","17:06:35","2020-11-16","17:06:35","1413","401"
"2020-11-10","17:06:35","2020-11-16","17:06:35","1413","402"
"2020-11-10","17:06:35","2020-11-16","17:06:35","1413","403"
"2020-11-10","17:06:35","2020-11-16","17:06:35","1413","404"
"2020-11-10","17:06:35","2020-11-16","17:06:35","1413","405"
"2020-11-10","17:06:35","2020-11-16","17:06:35","1413","406"
"2020-11-10","17:06:35","2020-11-16","17:06:35","1413","407"
"2020-11-10","17:06:35","2020-11-16","17:06:35","1413","408"
"2020-11-10","17:06:35","2020-11-16","17:06:35","1413","409"
"2020-11-10","17:06:35","2020-11-16","17:06:35","1413","410"
"2020-11-10","17:06:35","2020-11-16","17:06:35","1413","440"
"2020-01-07","21:28:01","2020-01-13","21:28:01","1416","426"
"2020-01-07","21:28:01","2020-01-13","21:28:01","1416","427"
"2020-01-07","21:28:01","2020-01-13","21:28:01","1416","428"
"2020-01-07","21:28:01","2020-01-13","21:28:01","1416","429"
"2021-03-01","15:16:16","2021-03-07","15:16:16","1416","430"
"2021-03-01","15:16:16","2021-03-07","15:16:16","1416","431"
"2021-03-01","15:16:16","2021-03-07","15:16:16","1416","432"
"2021-03-01","15:16:16","2021-03-07","15:16:16","1416","433"
"2021-03-01","15:16:16","2021-03-07","15:16:16","1416","434"
"2021-03-01","15:16:16","2021-03-07","15:16:16","1416","435"
"2021-03-01","15:16:16","2021-03-07","15:16:16","1416","436"
"2021-03-01","15:16:16","2021-03-07","15:16:16","1416","437"
"2021-03-01","15:16:16","2021-03-07","15:16:16","1416","438"
"2021-03-01","15:16:16","2021-03-07","15:16:16","1416","439"
"2021-06-14","12:42:12","2021-06-20","12:42:12","1417","430"
"2021-06-14","12:42:12","2021-06-20","12:42:12","1417","431"
"2021-06-14","12:42:12","2021-06-20","12:42:12","1417","432"
"2021-06-14","12:42:12","2021-06-20","12:42:12","1417","433"
"2021-06-14","12:42:12","2021-06-20","12:42:12","1417","434"
"2021-06-14","12:42:12","2021-06-20","12:42:12","1417","435"
"2021-06-14","12:42:12","2021-06-20","12:42:12","1417","436"
"2021-06-14","12:42:12","2021-06-20","12:42:12","1417","437"
"2021-06-14","12:42:12","2021-06-20","12:42:12","1417","438"
"2021-06-14","12:42:12","2021-06-20","12:42:12","1417","439"
"2020-04-04","10:44:37","2020-04-10","10:44:37","1418","416"
"2020-04-04","10:44:37","2020-04-10","10:44:37","1418","417"
"2020-04-04","10:44:37","2020-04-10","10:44:37","1418","418"
"2020-04-04","10:44:37","2020-04-10","10:44:37","1418","419"
"2020-04-04","10:44:37","2020-04-10","10:44:37","1418","420"
"2020-04-04","10:44:37","2020-04-10","10:44:37","1418","421"
"2020-04-04","10:44:37","2020-04-10","10:44:37","1418","422"
